mdp,solver,n,beta,threads,time_sec,residual
Meta_2K,GaussSeidel,2000,0.9990,1,18.788214,3.731669754870e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.793836,3.724218511479e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.799505,3.716782150150e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.805313,3.709360637231e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.811457,3.701953944528e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.817020,3.694562038618e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.822676,3.687184886530e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.828312,3.679822473487e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.833896,3.672474756513e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.839511,3.665141719694e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.845081,3.657823320054e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.850694,3.650519530083e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.856274,3.643230319085e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.861890,3.635955670688e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.867446,3.628695551470e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.873018,3.621449930506e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.878581,3.614218780285e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.884135,3.607002053513e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.889703,3.599799744507e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.895256,3.592611818249e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.900842,3.585438245182e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.906433,3.578278988016e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.912039,3.571134032654e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.917684,3.564003345446e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.923254,3.556886891374e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.928811,3.549784650431e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.934372,3.542696588283e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.939956,3.535622677418e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.945524,3.528562902602e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.951085,3.521517218587e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.956657,3.514485601272e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.962213,3.507468022462e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.967769,3.500464455556e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.973345,3.493474873267e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.978895,3.486499250130e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.984446,3.479537558860e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.990004,3.472589767398e-03
Meta_2K,GaussSeidel,2000,0.9990,1,18.995569,3.465655841865e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.001144,3.458735762251e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.006705,3.451829513779e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.012261,3.444937048471e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.017847,3.438058342454e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.023414,3.431193374126e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.028970,3.424342112112e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.034717,3.417504525032e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.040291,3.410680596971e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.045844,3.403870298371e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.051498,3.397073595579e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.057080,3.390290462676e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.062647,3.383520869193e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.068191,3.376764801033e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.073784,3.370022215904e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.079336,3.363293097891e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.084917,3.356577412205e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.090495,3.349875144067e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.096055,3.343186254824e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.101620,3.336510722647e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.107200,3.329848517524e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.112774,3.323199616261e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.118332,3.316563993849e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.123916,3.309941619591e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.129476,3.303332464384e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.135034,3.296736508673e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.140598,3.290153724947e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.146188,3.283584085011e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.151818,3.277027562945e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.157486,3.270484130326e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.163042,3.263953771011e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.168604,3.257436447484e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.174177,3.250932128594e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.179741,3.244440808203e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.185295,3.237962450385e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.190857,3.231497018760e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.196401,3.225044505371e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.201948,3.218604869289e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.207511,3.212178092326e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.213067,3.205764157656e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.218629,3.199363023214e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.224193,3.192974664898e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.229789,3.186599071569e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.235342,3.180236207072e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.240930,3.173886039804e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.246484,3.167548561350e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.252039,3.161223733969e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.257601,3.154911534693e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.263147,3.148611939878e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.268691,3.142324924056e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.274325,3.136050464036e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.279887,3.129788534352e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.285441,3.123539104308e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.291075,3.117302151850e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.296636,3.111077655149e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.302196,3.104865581918e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.307769,3.098665919197e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.313338,3.092478637427e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.318889,3.086303702730e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.324497,3.080141098053e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.330044,3.073990805888e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.335624,3.067852792583e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.341231,3.061727029944e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.346786,3.055613500464e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.352355,3.049512178450e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.357959,3.043423047984e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.363541,3.037346065412e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.369103,3.031281222547e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.374712,3.025228492788e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.380282,3.019187847940e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.385847,3.013159260490e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.391460,3.007142706565e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.397049,3.001138171157e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.402601,2.995145626983e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.408297,2.989165047438e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.413866,2.983196412970e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.419432,2.977239688562e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.425053,2.971294859208e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.430630,2.965361901715e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.436195,2.959440795166e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.441819,2.953531516596e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.447403,2.947634024167e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.452955,2.941748311287e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.458556,2.935874350669e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.464156,2.930012129355e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.469705,2.924161601186e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.475305,2.918322745927e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.480897,2.912495565170e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.486444,2.906680023443e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.492042,2.900876090052e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.497634,2.895083737940e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.503177,2.889302955055e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.508787,2.883533717068e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.514391,2.877775999650e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.519971,2.872029776199e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.525612,2.866295033073e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.531216,2.860571735937e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.536759,2.854859865693e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.542379,2.849159401194e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.547989,2.843470321295e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.553555,2.837792593709e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.559163,2.832126212070e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.564766,2.826471143862e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.570323,2.820827370215e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.575944,2.815194858840e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.581526,2.809573593140e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.587082,2.803963550377e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.592657,2.798364722594e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.598224,2.792777067498e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.603777,2.787200565990e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.609361,2.781635208066e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.614909,2.776080956210e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.620469,2.770537789274e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.626022,2.765005699757e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.631636,2.759484648550e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.637310,2.753974625648e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.642882,2.748475609224e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.648478,2.742987564261e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.654054,2.737510486440e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.659613,2.732044338018e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.665188,2.726589111489e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.670749,2.721144767975e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.676310,2.715711306337e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.681872,2.710288690423e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.687433,2.704876899543e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.692985,2.699475913005e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.698540,2.694085711028e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.704097,2.688706275876e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.709654,2.683337580038e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.715240,2.677979602367e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.720813,2.672632327858e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.726358,2.667295725360e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.731918,2.661969788278e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.737481,2.656654482507e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.743038,2.651349789403e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.748619,2.646055683499e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.754362,2.640772152290e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.759912,2.635499162125e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.765472,2.630236709592e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.771030,2.624984762633e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.776581,2.619743307378e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.782167,2.614512315404e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.787724,2.609291771250e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.793269,2.604081647178e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.798813,2.598881918402e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.804370,2.593692580149e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.809956,2.588513604451e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.815539,2.583344970162e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.821127,2.578186652272e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.826688,2.573038641685e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.832277,2.567900913164e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.837839,2.562773432601e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.843389,2.557656202498e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.848955,2.552549183520e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.854540,2.547452356112e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.860095,2.542365707541e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.865649,2.537289222573e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.871243,2.532222868467e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.876912,2.527166633172e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.882483,2.522120497588e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.888049,2.517084436249e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.893602,2.512058426419e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.899168,2.507042451043e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.904768,2.502036490114e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.910311,2.497040526123e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.915871,2.492054548384e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.921431,2.487078523927e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.926978,2.482112426378e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.932523,2.477156244595e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.938072,2.472209963798e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.943615,2.467273563298e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.949194,2.462347017399e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.954758,2.457430301547e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.960319,2.452523408465e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.965865,2.447626316552e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.971418,2.442738998980e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.976966,2.437861443241e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.982526,2.432993625007e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.988093,2.428135523814e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.993753,2.423287122838e-03
Meta_2K,GaussSeidel,2000,0.9990,1,19.999328,2.418448404569e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.004908,2.413619348999e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.010458,2.408799933619e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.016039,2.403990148650e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.021623,2.399189961807e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.027181,2.394399359673e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.032740,2.389618327697e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.038308,2.384846830864e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.043860,2.380084871675e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.049415,2.375332418978e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.054991,2.370589457996e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.060586,2.365855968037e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.066191,2.361131923635e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.071762,2.356417311830e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.077329,2.351712120571e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.082894,2.347016320300e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.088469,2.342329895782e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.094021,2.337652826327e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.099580,2.332985104886e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.105137,2.328326702582e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.110689,2.323677598497e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.116371,2.319037774441e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.121931,2.314407219046e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.127516,2.309785910711e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.133099,2.305173828972e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.138671,2.300570956322e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.144217,2.295977264339e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.149775,2.291392754842e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.155352,2.286817401455e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.160902,2.282251187125e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.166480,2.277694081158e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.172040,2.273146072639e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.177590,2.268607150427e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.183139,2.264077290420e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.188701,2.259556481931e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.194245,2.255044694948e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.199831,2.250541915146e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.205396,2.246048130019e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.210946,2.241563312964e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.216502,2.237087453068e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.222065,2.232620526229e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.227628,2.228162526762e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.233201,2.223713424200e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.238767,2.219273205355e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.244323,2.214841854993e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.249880,2.210419355606e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.255445,2.206005690368e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.261001,2.201600828130e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.266546,2.197204763661e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.272116,2.192817478090e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.277665,2.188438953226e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.283222,2.184069172017e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.288783,2.179708116955e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.294340,2.175355763484e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.299883,2.171012105009e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.305441,2.166677121068e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.310988,2.162350798017e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.316540,2.158033108572e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.322102,2.153724029085e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.327652,2.149423562742e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.333200,2.145131681345e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.338766,2.140848376484e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.344319,2.136573626785e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.349873,2.132307410648e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.355580,2.128049707608e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.361134,2.123800506070e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.366708,2.119559791026e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.372290,2.115327534511e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.377840,2.111103742664e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.383408,2.106888381149e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.388969,2.102681440192e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.394537,2.098482893871e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.400084,2.094292731044e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.405642,2.090110941253e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.411199,2.085937494940e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.416752,2.081772375050e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.422314,2.077615575899e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.427874,2.073467078162e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.433474,2.069326868650e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.439035,2.065194923716e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.444593,2.061071231310e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.450165,2.056955774606e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.455729,2.052848531093e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.461271,2.048749491451e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.466840,2.044658637715e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.472452,2.040575943283e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.478105,2.036501404973e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.483693,2.032435005503e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.489277,2.028376736234e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.494835,2.024326556011e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.500401,2.020284458467e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.505994,2.016250439738e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.511550,2.012224475493e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.517103,2.008206556184e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.522694,2.004196654298e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.528291,2.000194758693e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.533844,1.996200852318e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.539419,1.992214922211e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.544971,1.988236953821e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.550558,1.984266929639e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.556164,1.980304827612e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.561713,1.976350635914e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.567291,1.972404343405e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.572863,1.968465933714e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.578453,1.964535380694e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.584009,1.960612677522e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.589583,1.956697808737e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.595147,1.952790760470e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.600693,1.948891510438e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.606310,1.945000041815e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.611929,1.941116353237e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.617504,1.937240414236e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.623090,1.933372212534e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.628661,1.929511734261e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.634219,1.925658966002e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.639870,1.921813895933e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.647203,1.917976499044e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.653054,1.914146760328e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.658612,1.910324676601e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.664160,1.906510218305e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.669725,1.902703379301e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.675287,1.898904142308e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.680915,1.895112490502e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.686485,1.891328411375e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.692052,1.887551884693e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.697610,1.883782896812e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.703167,1.880021442730e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.708747,1.876267499938e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.714446,1.872521048199e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.720004,1.868782075917e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.725580,1.865050570586e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.731143,1.861326516973e-03
